# /media/filip/Drive/XY/2022oct/cal_m21_015487_2022-10-23.01-53.root
#eventId pulseBegin pulseEnd pulseLength type
890 100 600 500 0
891 100 600 500 0
892 100 600 500 0
893 100 600 500 0
894 100 600 500 0
895 100 600 500 0
896 100 600 500 0
897 100 600 500 0
898 100 600 500 0
899 100 600 500 0
900 100 600 500 0
901 100 600 500 0
902 100 600 500 0
903 100 600 500 0
904 100 600 500 0
905 100 600 500 0
906 100 600 500 0
907 100 600 500 0
908 100 600 500 0
909 100 600 500 0
910 100 600 500 0
911 100 600 500 0
912 100 600 500 0
913 100 600 500 0
914 100 600 500 0
915 100 600 500 0
916 100 600 500 0
917 100 600 500 0
918 100 600 500 0
919 100 600 500 0
920 100 600 500 0
921 100 600 500 0
922 100 600 500 0
923 100 600 500 0
924 100 600 500 0
925 100 600 500 0
926 100 600 500 0
927 100 600 500 0
928 100 600 500 0
929 100 600 500 0
930 100 600 500 0
931 100 600 500 0
932 100 600 500 0
933 100 600 500 0
934 100 600 500 0
935 100 600 500 0
936 100 600 500 0
937 100 600 500 0
938 100 600 500 0
939 100 600 500 0
940 100 600 500 0
941 100 600 500 0
942 100 600 500 0
943 100 600 500 0
944 100 600 500 0
945 100 600 500 0
946 100 600 500 0
947 100 600 500 0
948 100 600 500 0
949 100 600 500 0
950 100 600 500 0
951 100 600 500 0
952 100 600 500 0
953 100 600 500 0
954 100 600 500 0
955 100 600 500 0
956 100 600 500 0
957 100 600 500 0
958 100 600 500 0
959 100 600 500 0
960 100 600 500 0
961 100 600 500 0
962 100 600 500 0
963 100 600 500 0
964 100 600 500 0
965 100 600 500 0
966 100 600 500 0
967 100 600 500 0
968 100 600 500 0
969 100 600 500 0
970 100 600 500 0
971 100 600 500 0
972 100 600 500 0
973 100 600 500 0
974 100 600 500 0
975 100 600 500 0
976 100 600 500 0
977 100 600 500 0
978 100 600 500 0
979 100 600 500 0
980 100 600 500 0
981 100 600 500 0
982 100 600 500 0
983 100 600 500 0
984 100 600 500 0
985 100 600 500 0
986 100 600 500 0
987 100 600 500 0
988 100 600 500 0
989 100 600 500 0
990 100 600 500 0
991 100 600 500 0
992 100 600 500 0
993 100 600 500 0
994 100 600 500 0
995 100 600 500 0
996 100 600 500 0
997 100 600 500 0
998 100 600 500 0
999 100 600 500 0
1000 100 600 500 0
1001 100 600 500 0
1002 100 600 500 0
1003 100 600 500 0
1004 100 600 500 0
1005 100 600 500 0
1006 100 600 500 0
1007 100 600 500 0
1008 100 600 500 0
1009 100 600 500 0
1010 100 600 500 0
1011 100 600 500 0
1012 100 600 500 0
1013 100 600 500 0
1014 100 600 500 0
1015 100 600 500 0
1016 100 600 500 0
1017 100 600 500 0
1018 100 600 500 0
1019 100 600 500 0
1020 100 600 500 0
1021 100 600 500 0
1022 100 600 500 0
1023 100 600 500 0
1024 100 600 500 0
1025 100 600 500 0
1026 100 600 500 0
1027 100 600 500 0
1028 100 600 500 0
1029 100 600 500 0
1030 100 600 500 0
1031 100 600 500 0
1032 100 600 500 0
1033 100 600 500 0
1034 100 600 500 0
1035 100 600 500 0
1036 100 600 500 0
1037 100 600 500 0
1038 100 600 500 0
1039 100 600 500 0
1040 100 600 500 0
1041 100 600 500 0
1042 100 600 500 0
1043 100 600 500 0
1044 100 600 500 0
1045 100 600 500 0
1046 100 600 500 0
1047 100 600 500 0
1048 100 600 500 0
1049 100 600 500 0
1050 100 600 500 0
1051 100 600 500 0
1052 100 600 500 0
1053 100 600 500 0
1054 100 600 500 0
1055 100 600 500 0
1056 100 600 500 0
1057 100 600 500 0
1058 100 600 500 0
1059 100 600 500 0
1060 100 600 500 0
1061 100 600 500 0
1062 100 600 500 0
1063 100 600 500 0
1064 100 600 500 0
1065 100 600 500 0
1066 100 600 500 0
1067 100 600 500 0
1068 100 600 500 0
1069 100 600 500 0
1070 100 600 500 0
1071 100 600 500 0
1072 100 600 500 0
1073 100 600 500 0
1074 100 600 500 0
1075 100 600 500 0
1076 100 600 500 0
1077 100 600 500 0
1078 100 600 500 0
1079 100 600 500 0
1080 100 600 500 0
1081 100 600 500 0
1082 100 600 500 0
1083 100 600 500 0
1084 100 600 500 0
1085 100 600 500 0
1086 100 600 500 0
1087 100 600 500 0
1088 100 600 500 0
1089 100 600 500 0
1090 100 600 500 0
1091 100 600 500 0
1092 100 600 500 0
1093 100 600 500 0
1094 100 600 500 0
1095 100 600 500 0
1096 100 600 500 0
1097 100 600 500 0
1098 100 600 500 0
1099 100 600 500 0
1100 100 600 500 0
1101 100 600 500 0
1102 100 600 500 0
1103 100 600 500 0
1104 100 600 500 0
1105 100 600 500 0
1106 100 600 500 0
1107 100 600 500 0
1108 100 600 500 0
1109 100 600 500 0
1110 100 600 500 0
1111 100 600 500 0
1112 100 600 500 0
1113 100 600 500 0
1114 100 600 500 0
1115 100 600 500 0
1116 100 600 500 0
1117 100 600 500 0
1118 100 600 500 0
1119 100 600 500 0
1120 100 600 500 0
1121 100 600 500 0
1122 100 600 500 0
1123 100 600 500 0
1124 100 600 500 0
1125 100 600 500 0
1126 100 600 500 0
1127 100 600 500 0
1128 100 600 500 0
1129 100 600 500 0
1130 100 600 500 0
1131 100 600 500 0
1132 100 600 500 0
1133 100 600 500 0
1134 100 600 500 0
1135 100 600 500 0
1136 100 600 500 0
1137 100 600 500 0
1138 100 600 500 0
1139 100 600 500 0
1140 100 600 500 0
1141 100 600 500 0
1142 100 600 500 0
1143 100 600 500 0
1144 100 600 500 0
1145 100 600 500 0
1146 100 600 500 0
1147 100 600 500 0
1148 100 600 500 0
1149 100 600 500 0
1150 100 600 500 0
1151 100 600 500 0
1152 100 600 500 0
1153 100 600 500 0
1154 100 600 500 0
1155 100 600 500 0
1156 100 600 500 0
1157 100 600 500 0
1158 100 600 500 0
1159 100 600 500 0
1160 100 600 500 0
1161 100 600 500 0
1162 100 600 500 0
1163 100 600 500 0
1164 100 600 500 0
1165 100 600 500 0
1166 100 600 500 0
1167 100 600 500 0
1168 100 600 500 0
1169 100 600 500 0
1170 100 600 500 0
1171 100 600 500 0
1172 100 600 500 0
1173 100 600 500 0
1174 100 600 500 0
1175 100 600 500 0
1176 100 600 500 0
1177 100 600 500 0
1178 100 600 500 0
1179 100 600 500 0
1180 100 600 500 0
1181 100 600 500 0
1182 100 600 500 0
1183 100 600 500 0
1184 100 600 500 0
1185 100 600 500 0
1186 100 600 500 0
1187 100 600 500 0
1188 100 600 500 0
1189 100 600 500 0
1190 100 600 500 0
1191 100 600 500 0
1192 100 600 500 0
1193 100 600 500 0
1194 100 600 500 0
1195 100 600 500 0
1196 100 600 500 0
1197 100 600 500 0
1198 100 600 500 0
1199 100 600 500 0
1200 100 600 500 0
1201 100 600 500 0
1202 100 600 500 0
1203 100 600 500 0
1204 100 600 500 0
1205 100 600 500 0
1206 100 600 500 0
1207 100 600 500 0
1208 100 600 500 0
1209 100 600 500 0
1210 100 600 500 0
1211 100 600 500 0
1212 100 600 500 0
1213 100 600 500 0
1214 100 600 500 0
1215 100 600 500 0
1216 100 600 500 0
1217 100 600 500 0
1218 100 600 500 0
1219 100 600 500 0
1220 100 600 500 0
1221 100 600 500 0
1222 100 600 500 0
1223 100 600 500 0
1224 100 600 500 0
1225 100 600 500 0
1226 100 600 500 0
1227 100 600 500 0
1228 100 600 500 0
1229 100 600 500 0
1230 100 600 500 0
1231 100 600 500 0
1232 100 600 500 0
1233 100 600 500 0
1234 100 600 500 0
1235 100 600 500 0
1236 100 600 500 0
1237 100 600 500 0
1238 100 600 500 0
1239 100 600 500 0
1240 100 600 500 0
1241 100 600 500 0
1242 100 600 500 0
1243 100 600 500 0
1244 100 600 500 0
1245 100 600 500 0
1246 100 600 500 0
1247 100 600 500 0
1248 100 600 500 0
1249 100 600 500 0
1250 100 600 500 0
1251 100 600 500 0
1252 100 600 500 0
1253 100 600 500 0
1254 100 600 500 0
1255 100 600 500 0
1256 100 600 500 0
1257 100 600 500 0
1258 100 600 500 0
1259 100 600 500 0
1260 100 600 500 0
1261 100 600 500 0
1262 100 600 500 0
1263 100 600 500 0
1264 100 600 500 0
1265 100 600 500 0
1266 100 600 500 0
1267 100 600 500 0
1268 100 600 500 0
1269 100 600 500 0
1270 100 600 500 0
1271 100 600 500 0
1272 100 600 500 0
1273 100 600 500 0
1274 100 600 500 0
1275 100 600 500 0
1276 100 600 500 0
1277 100 600 500 0
1278 100 600 500 0
1279 100 600 500 0
1280 100 600 500 0
1281 100 600 500 0
1282 100 600 500 0
1283 100 600 500 0
1284 100 600 500 0
1285 100 600 500 0
1286 100 600 500 0
1287 100 600 500 0
1288 100 600 500 0
1289 100 600 500 0
1290 100 600 500 0
1291 100 600 500 0
1292 100 600 500 0
1293 100 600 500 0
1294 100 600 500 0
1295 100 600 500 0
1296 100 600 500 0
1297 100 600 500 0
1298 100 600 500 0
1299 100 600 500 0
1300 100 600 500 0
1301 100 600 500 0
1302 100 600 500 0
1303 100 600 500 0
1304 100 600 500 0
1305 100 600 500 0
1306 100 600 500 0
1307 100 600 500 0
1308 100 600 500 0
1309 100 600 500 0
1310 100 600 500 0
1311 100 600 500 0
1312 100 600 500 0
1313 100 600 500 0
1314 100 600 500 0
1315 100 600 500 0
1316 100 600 500 0
1317 100 600 500 0
1318 100 600 500 0
1319 100 600 500 0
1320 100 600 500 0
1321 100 600 500 0
1322 100 600 500 0
1323 100 600 500 0
1324 100 600 500 0
1325 100 600 500 0
1326 100 600 500 0
1327 100 600 500 0
1328 100 600 500 0
1329 100 600 500 0
1330 100 600 500 0
1331 100 600 500 0
1332 100 600 500 0
1333 100 600 500 0
1334 100 600 500 0
1335 100 600 500 0
1336 100 600 500 0
1337 100 600 500 0
1338 100 600 500 0
1339 100 600 500 0
1340 100 600 500 0
1341 100 600 500 0
1342 100 600 500 0
1343 100 600 500 0
1344 100 600 500 0
1345 100 600 500 0
